0.794 13.4937 -25.9041 -12.4104
0.796 13.5927 -26.1022 -12.5095
0.798 13.6881 -26.2931 -12.605
0.8 13.7792 -26.4753 -12.6961
0.802 13.8653 -26.6475 -12.7822
0.804 13.9457 -26.8085 -12.8627
0.806 14.0202 -26.9574 -12.9372
0.808 14.0883 -27.0937 -13.0054
0.81 14.1498 -27.2167 -13.0669
0.812 14.2047 -27.3263 -13.1217
0.814 14.2527 -27.4224 -13.1697
0.816 14.294 -27.505 -13.211
0.818 14.3286 -27.5742 -13.2456
0.82 14.3567 -27.6303 -13.2736
0.822 14.3785 -27.6738 -13.2953
0.824 14.3941 -27.705 -13.3109
0.826 14.4039 -27.7246 -13.3207
0.828 14.4081 -27.733 -13.3249
0.83 14.4071 -27.7309 -13.3238
0.832 14.4012 -27.7191 -13.3179
0.834 14.3908 -27.6981 -13.3074
0.836 14.3762 -27.6689 -13.2927
0.838 14.3578 -27.632 -13.2743
0.84 14.336 -27.5885 -13.2524
0.842 14.3113 -27.539 -13.2277
0.844 14.284 -27.4844 -13.2003
0.846 14.2547 -27.4256 -13.1709
0.848 14.2236 -27.3633 -13.1398
0.85 14.1912 -27.3095 -13.1183
0.852 14.1581 -27.2431 -13.0851
0.854 14.1244 -27.1758 -13.0514
0.856 14.0908 -27.1085 -13.0177
0.858 14.0575 -27.0418 -12.9843
0.86 14.0249 -26.9766 -12.9517
0.862 13.9933 -26.9134 -12.9201
0.864 13.9631 -26.853 -12.8899
0.866 13.9346 -26.7959 -12.8613
0.868 13.908 -26.7427 -12.8347
0.87 13.8835 -26.6937 -12.8102
0.872 13.8613 -26.6493 -12.788
0.874 13.8416 -26.6099 -12.7683
0.876 13.8245 -26.5757 -12.7511
0.878 13.8101 -26.5468 -12.7367
0.88 13.7984 -26.5234 -12.725
0.882 13.7895 -26.5055 -12.7161
0.884 13.7833 -26.4932 -12.7099
0.886 13.7799 -26.4865 -12.7065
0.888 13.7793 -26.4851 -12.7059
0.89 13.7813 -26.4892 -12.7079
0.892 13.7859 -26.4985 -12.7125
0.894 13.7931 -26.5129 -12.7198
0.896 13.8028 -26.5322 -12.7294
0.898 13.8149 -26.5564 -12.7416
0.9 13.8293 -26.5853 -12.756
0.902 13.846 -26.6187 -12.7727
0.904 13.8649 -26.6565 -12.7916
0.906 13.8859 -26.6986 -12.8126
0.908 13.909 -26.7447 -12.8357
0.91 13.934 -26.7948 -12.8607
0.912 13.9609 -26.8486 -12.8877
0.914 13.9897 -26.9061 -12.9164
0.916 14.0202 -26.9672 -12.9469
0.918 14.0524 -27.0315 -12.9791
0.92 14.0861 -27.099 -13.0129
0.922 14.1214 -27.1695 -13.0482
0.924 14.158 -27.2428 -13.0848
0.926 14.196 -27.3188 -13.1228
0.928 14.2351 -27.397 -13.1619
