0.000000	0.000000	0.706869	0.707344	0.750695	0.693143
0.000000	0.000000	0.704606	0.709598	0.751072	0.692121
0.000000	0.000000	0.702336	0.711845	0.751395	0.691110
0.000000	0.000000	0.700059	0.714085	0.751672	0.690109
0.000000	0.000000	0.697775	0.716317	0.751907	0.689118
0.000000	0.000000	0.695483	0.718542	0.752104	0.688135
0.000000	0.000000	0.693185	0.720760	0.752269	0.687160
0.000000	0.000000	0.690879	0.722970	0.752403	0.686191
0.000000	0.000000	0.688566	0.725173	0.752510	0.685228
0.000000	0.000000	0.686247	0.727369	0.752590	0.684270
0.000000	0.000000	0.683920	0.729557	0.752648	0.683316
0.000000	0.000000	0.681586	0.731738	0.752683	0.682365
0.000000	0.000000	0.679245	0.733911	0.752697	0.681418
0.000000	0.000000	0.676898	0.736077	0.752692	0.680472
0.000000	0.000000	0.674543	0.738235	0.752668	0.679528
0.000000	0.000000	0.672182	0.740386	0.752627	0.678586
0.000000	0.000000	0.669814	0.742529	0.752568	0.677644
0.000000	0.000000	0.667439	0.744665	0.752494	0.676702
0.000000	0.000000	0.665057	0.746793	0.752404	0.675760
0.000000	0.000000	0.662668	0.748913	0.752300	0.674818
0.000000	0.000000	0.660273	0.751026	0.752181	0.673875
0.000000	0.000000	0.657870	0.753131	0.752048	0.672931
0.000000	0.000000	0.655462	0.755229	0.751901	0.671985
0.000000	0.000000	0.653046	0.757318	0.751742	0.671038
0.000000	0.000000	0.650624	0.759400	0.751569	0.670089
0.000000	0.000000	0.648195	0.761474	0.751384	0.669138
0.000000	0.000000	0.645759	0.763541	0.751187	0.668184
0.000000	0.000000	0.643317	0.765600	0.750977	0.667228
0.000000	0.000000	0.640869	0.767651	0.750756	0.666269
0.000000	0.000000	0.638414	0.769694	0.750524	0.665308
0.000000	0.000000	0.635952	0.771729	0.750279	0.664343
0.000000	0.000000	0.633484	0.773756	0.750024	0.663375
0.000000	0.000000	0.631009	0.775775	0.749758	0.662403
0.000000	0.000000	0.628528	0.777787	0.749481	0.661428
0.000000	0.000000	0.626040	0.779791	0.749193	0.660450
0.000000	0.000000	0.623547	0.781786	0.748894	0.659468
0.000000	0.000000	0.621046	0.783774	0.748585	0.658481
0.000000	0.000000	0.618540	0.785753	0.748266	0.657491
